,pic_id,pic_name,pic_source,relic_geograpicLocation,relic_materials,relic_creationDate,statue_name,statue_alias,statue_description,relic_creationDate_english,pic_source_english,pic_name_english,relic_materials_english,statue_name_english,statue_alias_english,statue_description_english
2309,2310,三世佛坐像侧面(宁波天童寺)  ,张悦鸣主编.天童禅寺.宁波：宁波出版社，2008.3   ,浙江宁波天童寺佛殿 ,泥塑贴金，总高13.5米，佛身高6.38米  ,1979年  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,One thousand nine hundred seventy nine ,"Zhang Yue-Ming, the chief editor. TianTong temple. Ningbo: Ningbo press, 2008.3 ",III Buddhas seated side(Ningbo TianTong temple) ,"Clay gilding, total height of 13. 5 meters, the Buddha Height 6. 38 m ",III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2310,2311,三世佛像（灵石资寿寺）  ,山西省古代建筑保护研究所柴泽俊、柴玉梅著.山西古代彩塑.北京：文物出版社，2008.4   ,山西灵石资寿寺大雄宝殿 ,彩塑贴金  ,明代  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Ming Dynasty ,"Shanxi ancient architecture Protection Research Institute Chai ze Jun, Chai Yumei with. Shanxi ancient painted sculpture. Beijing: Cultural Relics press, 2008.4 ",III Buddha（lingshi-owned Shou temple） ,Painted sculpture gold ,III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2311,2312,三世佛之一立像（大同云冈石窟）  ,宿白主编.中国美术全集 雕塑编10 云冈石窟雕刻.北京：人民美术出版社，1988.6   ,山西大同云冈石窟第五窟 ,石雕，佛高7.90米  ,北魏  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Northern Wei Dynasty ,"Sink white, editor. The Chinese fine arts series sculpture series 10 Yungang Grottoes carved. Beijing: people's fine arts publishing house, 1988.6 ",III Buddha one of the erect images（Datong Yungang Grottoes） ,"Stone carving, Buddha high 7. 90 meters ",III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2312,2313,三世佛之一侧面像（大同云冈石窟）  ,宿白主编.中国美术全集 雕塑编10 云冈石窟雕刻.北京：人民美术出版社，1988.6   ,山西大同云冈石窟第五窟 ,石雕，佛高7.90米  ,北魏  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Northern Wei Dynasty ,"Sink white, editor. The Chinese fine arts series sculpture series 10 Yungang Grottoes carved. Beijing: people's fine arts publishing house, 1988.6 ",III Buddha one of the sides like Datong Yungang Grottoes） ,"Stone carving, Buddha high 7. 90 meters ",III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2313,2314,三世佛坐像（剑阁觉苑寺）  ,四川省文物管理局编.全国重点文物保护单位 四川文化遗产.北京：文物出版社，2009.10   ,",四川剑阁觉苑寺大雄宝殿 ",木胎泥塑贴金，像高2.95米  ,明代  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Ming Dynasty ,"Sichuan province cultural relics Management Bureau series. The national cultural heritage of Sichuan cultural heritage. Beijing: Cultural Relics publishing house, 2009,10 the ",III Buddha seated（剑阁 Kok Yuen temple） ,"Wood tire clay gold, like high 2. 95 m ",III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2314,2315,后室北壁三世佛像（大同云冈石窟）  ,宿白主编.中国美术全集 雕塑编10 云冈石窟雕刻.北京：人民美术出版社，1988.6   ,山西大同云冈石窟第七窟 ,石雕  ,北魏  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Northern Wei Dynasty ,"Sink white, editor. The Chinese fine arts series sculpture series 10 Yungang Grottoes carved. Beijing: people's fine arts publishing house, 1988.6 ",The rear chamber on the North wall III Buddha（Datong Yungang Grottoes） ,Stone ,III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2315,2316,后室三世佛像（大同云冈石窟）  ,宿白主编.中国美术全集 雕塑编10 云冈石窟雕刻.北京：人民美术出版社，1988.6   ,山西大同云冈石窟第八窟 ,石雕  ,北魏  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Northern Wei Dynasty ,"Sink white, editor. The Chinese fine arts series sculpture series 10 Yungang Grottoes carved. Beijing: people's fine arts publishing house, 1988.6 ",After the chamber III Buddha（Datong Yungang Grottoes） ,Stone ,III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2316,2317,主佛三世佛之坐佛像（大同云冈石窟）  ,宿白主编.中国美术全集 雕塑编10 云冈石窟雕刻.北京：人民美术出版社，1988.6   ,山西大同云冈石窟第十九窟 ,石雕，佛高16.8米  ,北魏  ,三世佛,三宝佛,三世佛，是大乘佛教的主要崇敬对象，俗称“三宝佛”。根据印度哲学，时间和空间是混淆的，因此三世佛分为以空间计算的“横三世佛”与以时间计算的“纵三世佛”。横三世佛：指中央释迦牟尼佛、东方药师佛（另一说是东方阿�z佛，又称“不动佛”）、西方阿弥陀佛；纵三世佛：指过去佛燃灯佛、现在佛释迦牟尼佛、未来佛弥勒佛。,The Northern Wei Dynasty ,"Sink white, editor. The Chinese fine arts series sculpture series 10 Yungang Grottoes carved. Beijing: people's fine arts publishing house, 1988.6 ",The main Buddha III Buddha sitting statue of Buddha（Datong Yungang Grottoes） ,"Stone carving, Buddha high 16. 8 m ",III Buddha,Sambo Buddha,"III the Buddha is the Mahayana Buddhism the main reverence for the object, commonly known as“Sambo Buddha.” According to Indian philosophy, time and space are confused, and therefore III the Buddha is divided into to space to calculate the“horizontal III Buddha”and in a time calculation“vertical III Buddha.” The horizontal III Buddha: refers to the Central Shakyamuni Buddha, Oriental Medicine Buddha, another that is the East Al�z Buddha, also known as the“motionless Buddha”, the Western Amitabha; vertical III Buddha: refers to the past Buddhas 燃灯佛, present Buddha Shakyamuni, the future Buddha Maitreya is."
2440,2441,狮面佛母立像（北京故宫博物院）  ,杨新、王家鹏主编.中国藏传佛教雕塑全集 第2卷 金铜佛•上.北京：北京美术摄影出版社，2002.1   ,北京故宫博物院 ,铜镏金，高0.225米  ,清代  ,狮面佛母,,原为西藏苯教神灵。传为莲花生大师降伏而成为佛教之护法。一面二臂，赤发上扬，三目圆睁。,The Qing dynasty ,"Yang Xin and Wang Peng editor. China Tibetan Buddhist sculpture Complete Works Vol. 2 Golden copper Buddha•on. Beijing: Beijing Arts and photography publishing house, 2002.1 ",Lion Buddha mother erect images Beijing Palace Museum） ,"Copper-gold, High-0. 225 meters ",Lion Buddha mother,,"The original Tibetan Bon gods. Biography of Guru Padmasambhava subduing and becoming a Buddhist custodian of it. One side of the second arm, red hair up, three eyes round open eyes。"
2441,2442,狮面佛母立像（首都博物馆）  ,首都博物馆编.佛教慈悲女神：中国古代观音菩萨.北京：文物出版社，2008.9   ,北京首都博物馆 ,铜镀金，高0.17米  ,清中期（十八世纪）  ,狮面佛母,,原为西藏苯教神灵。传为莲花生大师降伏而成为佛教之护法。一面二臂，赤发上扬，三目圆睁。,Mid-Qing（the eighteenth century ,"Capital Museum series. Buddhist mercy goddess: the ancient Chinese goddess of mercy. Beijing: Cultural Relics publishing house, 2008.9 ",Lion Buddha mother erect Images The Capital Museum ,"Gold-plated copper, 0. 17 m ",Lion Buddha mother,,"The original Tibetan Bon gods. Biography of Guru Padmasambhava subduing and becoming a Buddhist custodian of it. One side of the second arm, red hair up, three eyes round open eyes。"
